Year_Month,Index_1,RANK,NAME,PrevBasho,PrevRank,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,JW,JL,Index_2
199711,23,M7e,Ganyu,3-12,M1w,L,,,,,,,,,,,,,,,W,L,,W,W,L,W,X,,L,L,,,,L,W,,L,W,W,L,,,,,,,,,,,,,,,,,,,,,,,,,23
199711,24,M7w,Wakanojo,8-7,M13e,,,,,,,,,,,W,,,,,,L,L,W,L,,L,,X,L,L,W,,,L,L,W,X,L,,,,L,,W,,,,,,,,,,,,,,,,,,,,,24
199711,25,M8e,Kotonowaka,6-9,M6w,,,,,,,,,,,,,,,,,X,,,W,,X,W,W,X,L,,W,L,W,L,W,W,L,L,L,W,X,,W,,,,,,,,,,,,,,,,,,,,,25
199711,26,M8w,Kyokushuzan,3-12,M3w,,,,,,,,,,W,,,X,,,,W,,,,L,L,W,W,W,X,W,L,W,,,L,,,L,W,W,L,,,,,,,,,,,,,,,,,,,,,,,26
199711,27,M9e,Mainoumi,8-7,M14e,,,,,,,,,,,,L,,W,X,,,W,,,,W,,L,,L,X,L,W,,L,L,L,W,L,,L,L,,X,,,,,,,,,,,,,,,,,,,,,27
199711,28,M9w,Terao,7-8,M8w,,,,,,,,,,,,,,,L,,,,L,,L,,,,L,W,W,X,L,L,W,L,W,L,X,W,,W,,L,,,,,,,,,,,,,,,,,,,,,28
199711,29,M10e,Aogiyama,3-12,M4e,,,,,,,,,,,,,,,,,,,,,L,,,,W,L,L,W,X,W,W,W,W,L,L,L,W,L,,W,,,,,,,,,,,,,,,,,,,,,29
199711,30,M10w,Shikishima,6-9,M7e,,,,,,,,,,,,,,,,,,,,L,,,W,W,L,,,W,L,X,L,L,W,W,W,L,L,W,,W,,,,,,,,,,,,,,,,,,,,,30
199711,31,M11e,Mitoizumi,5-10,M6e,,,,,,,,,,,,,,,,L,,,,,L,L,L,W,W,,W,L,L,W,X,,W,,L,W,X,W,,W,,,,,,,,,,,,,,,,,,,,,31
199711,32,M11w,Kitakachidoki,8-7,M14w,,,,,,,,,,,,X,,,W,,,,,,,W,,L,L,W,W,W,L,W,,X,L,W,L,L,L,,,W,,,,,,,,,,,,,,,,,,,,,32
199711,33,M12e,Yamato,11-4,J2w,,,,,,,,,,,,,,,,,,,,,,L,W,X,L,,W,L,L,L,L,W,X,L,W,W,W,L,,W,,,,,,,,,,,,,,,,,,,,,33
199711,34,M12w,Minatofuji,7-8,M9e,,,,,,,,,,,,,,,,,,,,W,,,L,W,W,,L,W,W,L,,L,W,X,L,W,W,W,,L,,,,,,,,,,,,,,,,,,,,,34
199711,35,M13e,Akinoshu,8-7,M15e,,,,,,,,,,,,,W,,,,,,,,,,L,,W,W,W,X,W,L,W,W,L,W,X,L,L,L,,W,,,,,,,,,,,,,,,,,,,,,35
199711,36,M13w,Asanowaka,7-8,M10e,,,,,,,,,,,,,,,,,,,W,,,,W,,W,L,,L,W,W,L,W,L,L,W,X,W,L,X,L,,,,,,,,,,,,,,,,,,,,,36
199711,37,M14e,Konishiki,0-11-4,M2w,,,,,,,,,,,,,,,,,,,,,,,,,L,L,W,,L,W,X,W,L,L,W,L,X,W,,,,,,,,,,,,,,,,,,,,,,3,37
199711,38,M14w,Kotoryu,7-8,M12e,,,,,,,,,,,,,,,,,X,,W,,L,X,,W,X,W,W,L,W,L,L,,W,L,W,W,L,X,,W,,,,,,,,,,,,,,,,,,,,,38
199711,39,M15e,Asanosho,4-7-4,M8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,39
199711,40,M15w,Kushimaumi,7-8,M13w,,,,,,,,,,,,,,,X,,,,,,,,,L,L,,X,W,L,L,L,L,L,W,L,W,,L,,X,,,,,,,,,,,,,,,,,,,,3,40
199801,1,Y1e,Takanohana,14-1,Y1e,X,,X,,X,L,L,L,W,X,X,,W,W,W,W,W,W,L,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199801,2,Y1w,Akebono,0-0-15,Y1w,,X,W,L,L,W,L,W,W,W,W,,L,W,W,W,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
199801,3,O1e,Takanonami,14-1,O1w,X,L,X,W,X,L,W,W,W,X,X,,W,W,L,L,W,W,L,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
199801,4,O1w,Musashimaru,12-3,O1e,,W,L,X,L,X,W,W,L,W,W,X,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
199801,5,O2e,Wakanohana,10-5,O2e,X,W,X,W,X,W,L,L,L,X,X,,W,W,W,L,W,W,W,,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
199801,6,S1e,Musoyama,11-4,M6e,W,L,W,X,L,X,W,W,L,W,W,X,L,W,W,W,L,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
199801,7,S1w,Tochiazuma,7-8,S1e,W,W,L,L,W,L,X,W,W,W,W,,W,L,W,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
199801,8,K1e,Kaio,8-7,M3w,W,L,L,L,W,L,L,X,L,L,W,,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
199801,9,K1w,Kotonishiki,8-7,M4e,L,L,L,W,W,W,L,W,X,W,W,,L,W,X,W,,W,,W,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
199801,10,M1e,Takatoriki,6-9,S2w,X,L,X,L,X,L,L,W,L,X,X,,L,L,,L,W,L,W,,L,,W,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
199801,11,M1w,Akinoshima,7-8,K1w,X,L,X,L,X,L,L,L,L,X,X,,,L,L,W,W,W,L,,W,,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
199801,12,M2e,Dejima,5-3-7,S1w,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
199801,13,M2w,Tochinonada,6-9,K1e,L,W,L,L,L,W,L,L,W,W,,,X,W,L,W,,,,W,,,,L,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
199801,14,M3e,Tosanoumi,7-8,M1w,L,L,L,L,L,L,W,L,L,W,W,,L,X,,,,,W,,L,,W,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
199801,15,M3w,Kotonowaka,9-6,M8e,L,L,W,L,L,L,L,L,X,,W,,W,,X,W,W,L,,,W,,,,,,,,,X,X,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,15
199801,16,M4e,Kyokushuzan,9-6,M8w,L,L,W,L,W,L,L,L,L,W,L,,L,,L,X,X,,W,W,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,16
199801,17,M4w,Asahiyutaka,6-9,M2e,L,W,L,L,L,W,,L,,L,L,,,,L,X,X,,L,L,W,,L,,,,,L,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,17
199801,18,M5e,Oginishiki,6-9,M3e,L,L,L,L,L,,L,,L,W,L,,,,W,,,X,W,L,,,W,L,W,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,18
199801,19,M5w,Aogiyama,8-7,M10e,W,,W,L,L,,,,,L,W,,,L,,L,W,L,X,W,W,L,,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
199801,20,M6e,Minatofuji,9-6,M12w,W,,L,,,,,,L,,,,L,,,L,W,W,L,X,W,L,W,,W,L,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,20
199801,21,M6w,Tamakasuga,4-11,M1e,L,,L,,W,L,,,,W,L,,,W,L,,L,,L,L,X,,,L,,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
199801,22,M7e,Shikishima,8-7,M10w,,,,,L,,,,,,,,,,,,,,W,W,,X,W,W,L,L,L,W,,W,L,L,L,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,22
199801,23,M7w,Hamanoshima,4-11,M2w,,,,,,,,,,L,L,,,L,,,W,L,,L,,L,X,W,X,,W,W,L,L,L,W,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,23
199801,24,M8e,Chiyotaikai,6-9,M5e,,,,,,,,,,,,,W,,,,,W,W,,W,L,L,X,L,W,W,,L,,L,W,,W,L,W,,,,,,,,,,,,,,,,,,,,,,,,,24
199801,25,M8w,Higonoumi,6-9,M5w,,,,,,,,,,,L,,,,,,,L,W,L,,W,X,W,X,,,L,,L,L,,W,L,,W,L,,L,L,,,,,,,,,,,,,,,,,,,,,25
199801,26,M9e,Ganyu,7-8,M7e,,,,,,,,,,,,,,,,,,,,W,L,W,,L,,X,L,,L,W,L,W,L,W,,W,,L,W,W,,,,,,,,,,,,,,,,,,,,,26
199801,27,M9w,Akinoshu,9-6,M13e,,,,,,,,,,L,,,,,,,,,,W,L,W,L,L,,W,X,,L,L,W,W,L,L,X,L,,,,L,,,,,,,,,,,,,,,,,,,,,27
199801,28,M10e,Mitoizumi,8-7,M11e,,,,,,,,,,,,,,,,,W,,,,L,L,L,,W,,,X,W,L,L,L,,W,,L,L,W,W,L,,,,,,,,,,,,,,,,,,,,,28
199801,29,M10w,Kitakachidoki,8-7,M11w,,,,,,,,,,,,,,X,,,,,,,,,W,W,,W,W,L,X,L,,W,W,L,L,L,L,W,L,L,,,,,,,,,,,,,,,,,,,,,29
199801,30,M11e,Kotoryu,9-6,M14w,,,,,,,,,X,,,,,,X,,,,,,,L,W,,W,L,W,W,W,X,X,L,L,L,L,,W,W,W,W,,,,,,,,,,,,,,,,,,,,,30
199801,31,M11w,Kotoinazuma,5-10,M6w,,,,,,,,,X,,,,,,X,,,,,,,W,W,W,W,W,L,W,,X,X,L,L,W,L,L,,W,L,L,,,,,,,,,,,,,,,,,,,,,31
199801,32,M12e,Asanowaka,8-7,M13w,,,,,,,,,,,,,,,,,,,,,,W,L,L,,L,L,W,L,W,W,X,L,,W,W,L,X,W,L,,,,,,,,,,,,,,,,,,,,,32
199801,33,M12w,Tochinowaka,3-12,M4w,,,,,,,,,,,,,X,,,,,,,,,W,,,L,W,W,,L,W,W,W,X,L,L,W,W,L,L,W,,,,,,,,,,,,,,,,,,,,,33
199801,34,M13e,Wakanojo,5-10,M7w,,,,,,,,,,,,,,,,,,,,W,,L,,L,W,L,W,L,W,W,L,,W,X,W,X,W,L,W,X,,,,,,,,,,,,,,,,,,,,,34
199801,35,M13w,Terao,6-9,M9w,,,,,,,,,,,,,,,,,,,,,,,W,W,,,X,,W,W,W,L,W,L,X,L,L,L,W,L,,,,,,,,,,,,,,,,,,,2,,35
199801,36,M14e,Yamato,7-8,M12e,,,,,,,,,,,,,,,L,,,,,,,L,,L,L,L,W,W,W,,W,L,L,X,W,X,W,W,L,X,,,,,,,,,,,,,,,,,,,,,36
199801,37,M14w,Mainoumi,5-10,M9e,,,,,,,,,,,,,,,,,,X,,,,,,,W,,,W,W,L,,W,L,L,W,L,X,L,L,W,,,,,,,,,,,,,,,,,,,3,,37
199801,38,M15e,Asanosho,0-0-15,M15e,,,,,,,,,,,,,,,,,,,,,,,,,,W,,L,L,L,L,X,W,W,W,L,W,X,L,,,,,,,,,,,,,,,,,,,,4,,38
199801,39,M15w,Kyokutenho,9-6,J1w,,,,,,,,,,,,,,,,X,X,,,,,,,,W,L,,L,W,L,W,L,W,L,L,W,W,W,X,W,,,,,,,,,,,,,,,,,,,1,,39
199801,40,M16e,Gojoro,8-7,J1e,,,,,,,,,,,,,,,,,,,,,,,,,W,L,W,W,W,L,W,W,L,X,W,X,L,,L,X,,,,,,,,,,,,,,,,,,,2,1,40
199803,1,Y1e,Akebono,10-5,Y1w,X,,W,W,W,,W,W,L,W,W,,W,W,W,W,L,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199803,2,Y1w,Takanohana,8-5-2,Y1e,,X,,X,X,,,L,L,L,L,,X,W,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
199803,3,O1e,Musashimaru,12-3,O1w,L,,X,W,L,,X,L,L,W,W,X,W,L,W,L,W,W,W,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
199803,4,O1w,Takanonami,10-5,O1e,L,X,L,X,X,,L,W,W,L,W,,X,L,W,L,X,W,W,L,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
199803,5,O2e,Wakanohana,10-5,O2e,L,X,W,X,X,,W,W,W,W,W,,X,W,W,W,X,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
199803,6,S1e,Tochiazuma,11-4,S1w,,,,,,X,,L,L,,,,W,,W,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
199803,7,S1w,Musoyama,10-5,S1e,L,,X,W,L,,X,W,W,W,W,X,L,W,W,L,W,W,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
199803,8,K1e,Kotonishiki,10-5,K1w,L,W,W,L,L,W,L,X,W,L,W,,L,L,W,X,L,X,L,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
199803,9,K1w,Kaio,8-7,K1e,W,W,W,L,L,W,L,L,X,L,W,,W,W,W,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
199803,10,M1e,Chiyotaikai,9-6,M8e,L,W,L,W,L,,L,W,W,X,W,,L,W,,L,,W,,,,,L,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
199803,11,M1w,Shikishima,8-7,M7e,L,W,L,L,L,,L,L,L,L,X,,L,L,L,,W,L,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
199803,12,M2e,Dejima,0-0-15,M2e,,,X,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
199803,13,M2w,Akinoshima,6-9,M1w,L,X,L,X,X,L,W,W,L,W,W,,X,L,W,L,X,,,W,W,,,,,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
199803,14,M3e,Tochinonada,7-8,M2w,L,L,W,W,L,,L,W,L,L,W,,W,X,W,W,W,,X,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
199803,15,M3w,Ganyu,8-7,M9e,L,,L,L,L,L,L,L,L,,W,,L,L,X,,,,W,W,L,,,,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
199803,16,M4e,Kotonowaka,7-8,M3w,L,,W,W,L,W,W,X,W,W,,,W,L,,X,L,X,L,L,,,L,,,,,X,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
199803,17,M4w,Takatoriki,5-10,M1e,W,X,L,X,X,W,L,W,,,L,,X,L,,W,X,L,L,,,W,L,,,L,,,W,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
199803,18,M5e,Kotoryu,9-6,M11e,L,,L,L,L,,L,X,,L,W,,,,,X,W,X,L,,W,L,,W,L,,,X,L,,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,18
199803,19,M5w,Tochinowaka,9-6,M12w,L,,L,L,L,,W,W,,,,,,X,L,W,W,W,X,L,,L,,L,,,,,,,,L,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,19
199803,20,M6e,Tosanoumi,5-10,M3e,,,W,W,L,,W,,,,,,L,,L,W,,,W,X,W,W,L,W,,L,W,,,,,,,X,,W,,,,,,,,,,,,,,,,,,,,,,,,,20
199803,21,M6w,Wakanojo,9-6,M13e,,,,L,L,,,,,,,,L,,W,,,L,,L,X,L,W,W,L,,L,W,,W,L,,,L,X,,,,,X,,,,,,,,,,,,,,,,,,,,,21
199803,22,M7e,Kyokushuzan,5-10,M4e,,,,L,L,,,,,,,,,,,,L,W,W,L,W,X,L,L,,,,,W,X,L,X,L,L,,L,,,L,,,,,,,,,,,,,,,,,,,,,,22
199803,23,M7w,Aogiyama,6-9,M5w,,,,,,,,,W,W,,,,,,W,W,,,W,L,W,X,,W,L,W,W,,L,,,,,W,W,L,,,,,,,,,,,,,,,,,,,,,,,,23
199803,24,M8e,Terao,9-6,M13w,,,,,,,,,,,,,,,,,,L,W,L,L,W,,X,W,,L,L,,L,W,L,L,L,L,,,X,W,,,,,,,,,,,,,,,,,,,,,,24
199803,25,M8w,Oginishiki,5-10,M5e,,,,,,,,,,,,,,,,,,W,,,W,,L,L,X,L,,,X,L,W,W,W,W,L,L,W,W,W,,,,,,,,,,,,,,,,,,,,,,25
199803,26,M9e,Minatofuji,6-9,M6e,,,,,,,,,,L,,,L,,,,W,,,W,,,W,,W,X,W,,,L,L,,W,L,W,L,L,W,,,,,,,,,,,,,,,,,,,,,,,26
199803,27,M9w,Tamakasuga,6-9,M6w,,,,,,,,,,,,,L,,,,,,,L,W,,L,W,,L,X,W,W,,L,W,,W,W,L,L,,W,,,,,,,,,,,,,,,,,,,,,,27
199803,28,M10e,Kotoinazuma,8-7,M11w,,,,,,,,X,,,L,,,,,X,,X,,,L,,L,W,,,L,X,W,,L,W,W,L,L,L,W,L,W,,,,,,,,,,,,,,,,,,,,,,28
199803,29,M10w,Mainoumi,9-6,M14w,,,,,,,,,,,,,,,,,L,W,,,,L,,,X,,L,L,X,W,W,W,L,W,L,L,L,L,L,,,,,,,,,,,,,,,,,,,,,,29
199803,30,M11e,Asahiyutaka,3-12,M4w,,,,,,,,,,,,,,,,L,,,,,L,X,W,W,W,W,,,L,X,L,X,L,W,W,W,L,W,L,,,,,,,,,,,,,,,,,,,,,,30
199803,31,M11w,Asanosho,9-6,M15e,,,,,,,,,,,,,,,,,,,,,W,W,,L,L,W,W,W,L,W,X,L,L,,L,L,W,L,X,,,,,,,,,,,,,,,,,,,,,,31
199803,32,M12e,Kyokutenho,9-6,M15w,,,,,,,,,,,,,,,W,,L,,W,,,X,,W,L,,L,L,L,X,W,X,L,L,L,W,,L,W,,,,,,,,,,,,,,,,,,,,,,32
199803,33,M12w,Hamanoshima,5-10,M7w,,,,,,,,,,,,,,L,,,,,,,,W,,W,L,L,,L,W,W,W,W,X,W,L,X,W,L,L,,,,,,,,,,,,,,,,,,,,,,33
199803,34,M13e,Kitakachidoki,7-8,M10w,,,,,,,,,,,,,,,,,,,,X,W,W,,W,L,W,L,W,L,L,,W,L,X,W,,L,W,L,,,,,,,,,,,,,,,,,,,,,,34
199803,35,M13w,Gojoro,9-6,M16e,,,,,,,,,,,,,,,,,,,,,X,,L,W,W,L,L,W,W,L,W,W,W,L,X,,L,W,W,X,,,,,,,,,,,,,,,,,,,,,35
199803,36,M14e,Higonoumi,5-10,M8w,,,,,,,,,,,,,,,,,,,,L,,W,L,,W,W,W,W,W,L,W,L,X,,,X,L,W,W,,,,,,,,,,,,,,,,,,,,,1,36
199803,37,M14w,Mitoizumi,6-9,M10e,,,,,,,,,,,,,,,,,,,W,,,,W,,L,W,W,L,W,W,L,,L,W,W,W,X,L,L,,,,,,,,,,,,,,,,,,,,,,37
199803,38,M15e,Akinoshu,5-10,M9w,,,,,,,,,,,,,,,,,,W,,,,,,X,L,L,,W,W,L,W,W,W,L,L,L,W,X,L,,,,,,,,,,,,,,,,,,,,1,,38
199803,39,M15w,Asanowaka,7-8,M12e,,,,,,,,,,,,,,,,,,,,,,W,,L,L,,L,L,W,W,X,L,W,W,L,L,W,W,X,,,,,,,,,,,,,,,,,,,,1,,39
199803,40,M16e,Yamato,7-8,M14e,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,40
199805,1,Y1e,Akebono,13-2,Y1e,X,W,L,L,W,W,W,W,L,L,W,L,W,,W,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199805,2,Y1w,Takanohana,1-4-10,Y1w,L,X,X,W,X,L,W,W,X,W,W,W,W,W,L,L,W,X,,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
199805,3,O1e,Wakanohana,14-1,O2e,W,X,X,W,X,W,L,W,X,W,W,L,W,W,L,W,W,X,,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
199805,4,O1w,Musashimaru,8-7,O1e,W,L,L,X,L,X,L,W,W,W,W,L,W,W,W,W,,W,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
199805,5,O2e,Takanonami,8-7,O1w,L,X,X,W,X,,W,L,X,L,W,W,W,W,L,W,W,X,,W,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
199805,6,S1e,Musoyama,9-6,S1w,L,W,L,X,,X,L,L,L,L,L,L,L,W,W,W,W,,,,L,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
199805,7,S1w,Kaio,8-7,K1w,L,L,W,W,L,W,X,L,L,L,,L,W,W,W,L,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
199805,8,K1e,Chiyotaikai,8-7,M1e,L,L,L,L,W,W,W,X,W,W,,W,W,,L,L,,W,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
199805,9,K1w,Akinoshima,9-6,M2w,W,X,X,L,X,W,W,L,X,W,W,L,,,W,W,W,X,,W,L,L,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
199805,10,M1e,Tochinonada,9-6,M3e,W,L,L,L,W,W,W,L,L,X,W,L,,,L,W,,W,,,,L,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
199805,11,M1w,Aogiyama,11-4,M7w,L,L,L,L,L,W,,,L,L,X,,L,L,L,W,W,,,,,,,,,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
199805,12,M2e,Kotonishiki,6-9,K1e,W,L,W,W,L,W,W,L,W,W,,X,,X,,W,,W,,L,,,W,,W,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,12
199805,13,M2w,Tosanoumi,10-5,M6e,L,L,L,L,L,W,L,L,,,W,,X,L,L,W,L,,,,W,L,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
199805,14,M3e,Kotonowaka,8-7,M4e,,L,L,L,L,L,L,,,,W,X,W,X,,,W,,,L,L,,,,L,,,L,X,L,,W,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,14
199805,15,M3w,Oginishiki,9-6,M8w,L,W,W,L,W,L,L,W,L,W,W,,W,,X,,,L,,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
199805,16,M4e,Minatofuji,8-7,M9e,L,W,L,L,L,L,W,W,L,L,L,L,L,,,X,,,,,,,L,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,16
199805,17,M4w,Tamakasuga,8-7,M9w,,L,L,,L,L,,,L,,L,,W,L,,,X,L,,L,L,W,,,L,,,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
199805,18,M5e,Takatoriki,7-8,M4w,L,X,X,L,X,,L,L,X,L,,L,,,W,,W,X,,W,W,,W,W,,W,W,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
199805,19,M5w,Tochiazuma,2-4-9,S1e,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
199805,20,M6e,Shikishima,3-12,M1w,,W,L,,L,,,W,L,,,W,,W,W,,W,L,,X,L,,L,,,W,,,W,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
199805,21,M6w,Asahiyutaka,8-7,M11e,,L,L,,L,W,,,W,,,,L,W,L,,W,L,,W,X,L,W,,,L,,,,W,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,21
199805,22,M7e,Gojoro,9-6,M13w,,,,,,,,,W,W,,,W,,,,L,,,,W,X,L,L,L,W,X,L,W,L,,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,22
199805,23,M7w,Tochinowaka,5-10,M5w,,,,,,,,,,X,,L,,,,W,,L,,W,L,W,X,W,L,L,L,W,,,L,W,,,,W,,,,W,,,,,,,,,,,,,,,,,,,,,23
199805,24,M8e,Ganyu,3-12,M3w,,,,,,,,,,,,,,,,,,L,,,,W,L,X,W,W,,W,L,,L,,L,W,L,,W,L,W,W,,,,,,,,,,,,,,,,,,,,,24
199805,25,M8w,Hamanoshima,8-7,M12w,,,,,,,,,,,,L,,W,,,W,,,,,W,W,L,X,X,W,L,L,L,,W,,L,W,,,W,L,,,,,,,,,,,,,,,,,,,,,,25
199805,26,M9e,Higonoumi,9-6,M14e,,,,,,,,,,,W,,,,,,,L,,L,W,L,W,L,X,X,W,W,W,,W,,L,,,L,W,,,L,,,,,,,,,,,,,,,,,,,,,26
199805,27,M9w,Wakanojo,5-10,M6w,,,,,,,,,,,W,,,,,,,L,,,,X,W,,L,L,X,,W,W,L,W,L,L,W,,W,,L,W,,,,,,,,,,,,,,,,,,,,,27
199805,28,M10e,Mitoizumi,9-6,M14w,,,,,,,,,,,,,,W,,,L,,,,,W,L,L,W,L,,X,W,,,W,L,L,L,W,,X,L,L,,,,,,,,,,,,,,,,,,,,,28
199805,29,M10w,Kotoryu,4-11,M5e,,,,,,,,,,,,X,,X,,,L,,,L,,L,,W,W,L,L,L,X,,L,W,L,W,W,,X,L,,W,,,,,,,,,,,,,,,,,,,,,29
199805,30,M11e,Kitakachidoki,8-7,M13e,,,,,,,,,,,,,X,W,,,,,,,L,W,,,W,,L,,,X,L,W,L,L,L,L,L,L,L,,,,,,,,,,,,,,,,,,,,1,,30
199805,31,M11w,Dejima,0-0-15,M2e,,,,X,L,X,,,L,,,,,,,,,L,,,,,W,W,,L,W,,W,W,X,,W,W,L,W,,,W,W,,,,,,,,,,,,,,,,,,,,,31
199805,32,M12e,Akinoshu,8-7,M15e,,,,,,,,,,,,,,L,,,,,,,,L,L,,L,,L,L,L,L,,X,X,W,,L,L,L,L,L,,,,,,,,,,,,,,,,,,,1,,32
199805,33,M12w,Terao,5-10,M8e,,,,,,,,,,,,,,,,,,,,W,,L,,W,,W,W,W,W,W,L,X,X,,L,L,L,W,W,L,,,,,,,,,,,,,,,,,,,,,33
199805,34,M13e,Asanowaka,8-7,M15w,,,,,,,,,,,,,,,,,,,,,,L,,L,W,,W,W,L,W,L,L,,X,L,X,L,L,W,,,,,,,,,,,,,,,,,,,,2,,34
199805,35,M13w,Kyokushuzan,4-11,M7e,,,,,,,,,,,,,,,,L,,,,,X,,,W,L,,L,W,L,W,W,,W,W,X,W,L,W,L,W,,,,,,,,,,,,,,,,,,,,,35
199805,36,M14e,Asanosho,7-8,M11w,,,,,,,,,,,,,,,,,,,,,,,L,,,W,,L,,W,L,W,W,X,L,X,W,W,L,L,,,,,,,,,,,,,,,,,,,2,1,36
